time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,,
2264,1110,180.5867725,66,320.3819825,75.03254943,35.99607983,115.4109215,,,,
2265,1055,297.915483,66,304.6792145,73.01036095,37.13587696,114.9602709,,,,
2266,1095,344.8571011,66,338.6101065,75.68328742,36.28899887,109.4314018,,,,
2267,1126,300.4922148,66,329.4305857,76.92591658,36.03923204,119.8860464,,,,
2268,1075,273.4701901,66,317.8381944,73.70588717,36.83205133,108.2843821,,,,
2269,1064,342.6327601,66,322.3532883,77.78853944,37.24210566,108.9463431,,,,
2270,1064,279.3930163,66,332.4510247,74.78022207,36.75296848,100.6266801,,,,
2271,1040,296.228227,70,369.9465792,76.12304313,35.53072849,100.5814833,,,,
2272,1095,283.1392435,70,358.7886532,75.09559262,37.02674193,95.4831929,,,,
2273,1091,250.3895409,70,341.9340261,73.70459422,37.86254998,94.67689831,,,,
2274,1088,333.7944698,70,312.2949649,72.48919376,37.52872473,99.41219651,,,,
2275,1079,345.1431249,70,325.5181357,75.41305071,36.19624049,95.02755877,,,,
2276,1050,243.2289043,70,318.3567674,73.97024326,37.53911171,93.99836121,,,,
2277,1049,294.4186134,70,303.3729557,73.75642623,36.22664422,97.08686344,,,,
2278,1098,330.0624811,70,333.8527267,75.25186548,36.96284313,92.95366957,,,,
2279,1058,283.6539827,70,313.9411177,76.08418744,36.99601487,91.23397888,,,,
2280,1067,263.8591263,70,334.6232916,74.25443015,37.7841552,99.02433447,,,,
2281,1091,407.0040405,78,343.220379,75.25327553,37.84939434,82.88009439,,,,
2282,1121,334.1161548,78,506.5429575,76.41830689,38.90713604,117.3023341,,,,
2283,1066,345.5826121,78,345.6331646,76.3416427,37.92485837,73.51422744,,,,
2284,1094,299.7063952,78,318.690402,74.10855529,36.77047108,71.24672731,,,,
2285,1059,228.5525339,78,309.9801224,73.95196655,36.93356477,67.1058897,,,,
2286,1081,204.8054745,78,289.6956466,75.40007618,37.35544854,64.9918192,,,,
2287,1096,264.6190683,78,288.2819144,73.26229853,36.88938889,70.98943996,,,,
2288,1101,205.6167128,78,311.4877974,71.71614763,37.55174391,80.58585738,,,,
2289,1050,309.9388055,78,297.6284551,74.45577982,37.28860759,65.59906309,,,,
2290,1098,351.508534,78,352.6643096,74.51846944,37.79630754,78.28882378,,,,
2291,1076,326.0824522,86,649.5055562,81.53393845,38.98448119,164.7869256,,,,
2292,1125,283.2986802,86,618.1497472,79.30035552,40.15875526,171.7374833,,,,
2293,1110,227.3178293,86,590.3021953,81.43536751,39.39014253,175.8433541,,,,
2294,1093,306.8107799,86,568.7966426,80.62390401,39.41191948,149.9532676,,,,
2295,1114,305.5030464,86,570.8811268,79.18603872,39.56069918,149.2483175,,,,
2296,1062,312.6017639,86,533.7152357,80.50482484,40.19348983,141.756071,,,,
2297,1087,260.8732885,86,513.275601,79.01566109,40.56498383,143.1649412,,,,
2298,1083,305.3234264,86,490.4807855,81.41835601,39.75538402,143.9030706,,,,
2299,1156,350.7247911,86,619.9480057,78.79251007,39.44470786,150.576502,,,,
2300,1135,337.786223,86,543.4635798,78.67548318,39.50358122,154.3215333,,,,
2301,1089,276.9675349,84,601.4271176,79.07796615,39.28661283,171.3177709,,,,
2302,1107,313.8738528,84,629.33718,78.14480179,40.00075418,175.8804144,,,,
2303,1065,297.6026526,84,526.6865483,78.32208708,39.73889957,144.0247086,,,,
2304,1183,375.1531433,84,565.6440278,81.65506749,40.05956794,162.4260234,,,,
2305,1068,319.4737405,84,490.422126,77.47973251,39.94972548,136.2530643,,,,
2306,1130,364.0825972,84,575.7530168,82.44909976,39.26385923,158.8387697,,,,
2307,1081,236.3174415,84,470.1151648,78.74344008,39.03230757,137.1740839,,,,
2308,1084,308.9715219,84,480.2645015,79.89689254,40.1497509,151.4990757,,,,
2309,1142,259.1429636,84,525.2943744,79.87869882,40.94432848,153.7471731,,,,
2310,1127,301.8950183,84,589.6791377,79.51909441,40.55931839,162.9242613,,,,
2311,1076,302.3088947,78,341.1528909,72.97727069,37.33040622,82.35059962,,,,
2312,1105,249.9754628,78,354.6670103,75.60287888,36.73582048,82.6487793,,,,
2313,1122,342.8195254,78,491.792221,75.79296021,37.56863426,121.0143547,,,,
2314,1066,329.9002423,78,337.338754,70.6425695,37.46347777,71.41720297,,,,
2315,1093,310.0211222,78,283.3590968,71.82336859,37.03214872,79.0733862,,,,
2316,1085,368.5640954,78,301.7771548,72.44907328,38.57633134,61.29173368,,,,
2317,1085,341.2775804,78,314.4754198,75.75998919,36.54611701,66.61515527,,,,
2318,1091,312.9580121,78,314.4167419,73.45742402,37.32291137,79.74442032,,,,
2319,1045,289.0623396,78,340.5610091,72.85910323,37.65139989,69.72619894,,,,
2320,1142,246.2061005,78,429.2324517,80.2973093,38.97611952,119.5408724,,,,
2321,1060,334.8432785,68,372.0047852,73.92269371,37.75225177,108.4386968,,,,
2322,1110,262.7806023,68,387.9551452,75.7005247,37.2487762,111.9708774,,,,
2323,1094,267.4174217,68,352.756871,74.30008879,37.13822981,111.4623712,,,,
2324,1127,303.8479147,68,343.9204608,75.52778876,37.75863903,100.9691863,,,,
2325,1074,219.5491465,68,337.1308887,74.79848792,36.71694996,111.1511467,,,,
2326,1086,326.9008475,68,316.4663481,73.31774772,37.34728837,102.848042,,,,
2327,1119,309.6464845,68,330.1077431,74.88604933,36.60739778,102.055618,,,,
2328,1136,296.1981437,68,334.5239331,74.42634728,36.27943747,97.66608429,,,,
2329,1084,302.0390198,68,324.1708243,73.17876867,37.46311608,106.8623007,,,,
2330,1143,284.197855,68,316.5501647,75.5990473,36.87307486,104.054102,,,,
2331,1080,309.0398246,76,345.8430045,72.47208289,37.01614701,84.40449173,,,,
2332,1122,368.8587943,76,374.269908,75.53507512,38.24276518,95.5511334,,,,
2333,1116,358.3743416,76,327.8407511,72.82361529,37.33439167,89.13267513,,,,
2334,1154,334.7906591,76,430.083401,78.20535302,38.12345216,121.0629129,,,,
2335,1115,311.5370799,76,296.1755075,72.73835214,37.20681413,87.91961039,,,,
2336,1152,399.5105864,76,485.5722605,78.5377215,39.74623519,127.8174451,,,,
2337,1109,327.3937266,76,307.4902877,76.08000944,37.41075544,82.60819819,,,,
2338,1087,248.6131868,76,310.2492788,75.16673931,37.07970171,84.93416778,,,,
2339,1114,378.0149082,76,336.6334386,72.58308411,37.11859915,79.59968581,,,,
2340,1059,227.4867197,76,297.1333459,73.12095359,37.62096077,78.06974621,,,,
2341,1146,270.1893923,84,595.3927005,81.60753587,40.057714,178.3733461,,,,
2342,1093,332.9565096,84,565.8295015,79.19744406,41.17876451,172.5051365,,,,
2343,1136,285.9762204,84,616.3799433,80.45428366,39.17602324,180.2965268,,,,
2344,1114,350.3686141,84,564.3446487,80.77499977,38.87193894,163.2906629,,,,
2345,1075,217.1266397,84,442.6091007,77.64354762,38.63014844,124.69327,,,,
2346,1071,214.1396203,84,431.1411259,74.37407066,38.39090767,121.4565954,,,,
2347,1071,370.3022015,84,552.148486,78.89738813,40.18899138,149.177614,,,,
2348,1129,243.7723463,84,567.9817915,78.88430597,40.77006257,153.7456084,,,,
2349,1073,331.3325539,84,515.9226325,77.76066973,39.2888142,145.2867542,,,,
2350,1045,322.8135614,84,442.3967605,77.19201616,39.15041256,106.956619,,,,
2351,697,229.1477627,76,535.0567032,64.20997447,37.1044093,76.87819546,,,,
2352,705,311.7394335,76,518.849132,62.87497701,38.18778483,66.56180374,,,,
2353,695,330.5063031,76,554.0538708,61.40595373,36.54706555,64.23118568,,,,
2354,685,356.1868721,76,522.8785787,61.93813812,37.6164802,51.66128661,,,,
2355,715,220.5015897,76,441.7869239,60.40815167,37.44254594,54.9528792,,,,
2356,714,301.7564794,76,502.541497,65.15181632,37.35039197,40.23257362,,,,
2357,691,277.2780229,76,455.1051729,61.10424338,37.5230374,51.94294111,,,,
2358,704,309.1871139,76,519.9269862,61.69949542,37.07814014,49.23513752,,,,
2359,689,338.2285144,76,524.8748627,61.63638032,37.28564299,48.27102612,,,,
2360,677,277.0428602,76,512.8437021,61.64296257,37.3362895,49.55274971,,,,
2361,681,337.3187345,84,708.9034267,60.90806934,38.70112204,43.41922801,,,,
2362,687,331.585365,84,657.929726,61.78310598,37.90721791,46.45557064,,,,
2363,718,295.4953615,84,645.0002031,61.78802896,38.7227787,52.25928555,,,,
2364,668,440.7390234,84,602.902586,58.74077601,38.23184146,36.60473424,,,,
2365,691,270.2059614,84,622.926292,60.37164771,38.34912273,38.75335967,,,,
2366,724,338.9314901,84,543.6745758,61.41141526,38.12713174,40.84641188,,,,
2367,750,285.1509884,84,478.2544546,63.25140682,39.0106806,36.79006464,,,,
2368,748,269.1605605,84,484.2742079,64.79244326,37.50835778,48.91909784,,,,
2369,689,236.5702344,84,541.543278,58.42769771,38.88794979,35.46702809,,,,
2370,712,298.8719366,84,542.2600476,60.35073364,38.97118091,35.83132674,,,,
2371,718,292.1047795,80,578.123026,62.36029436,38.6383726,51.47346565,,,,
2372,729,355.2383189,80,553.4111884,63.97619193,38.0278979,49.14899841,,,,
2373,756,261.7924284,80,506.1545597,64.47895649,37.13337003,51.53753316,,,,
2374,665,301.4125317,80,555.2495057,61.11787498,37.56808376,40.33727966,,,,
2375,727,292.096539,80,466.1476325,63.58098011,37.81337956,46.61681784,,,,
2376,769,181.1819561,80,424.370603,63.60893145,37.27927226,35.53512844,,,,
2377,728,254.8409926,80,502.070737,62.5307047,37.67152592,46.6370289,,,,
2378,703,310.9479285,80,481.9646436,63.91776253,37.84767255,40.16911924,,,,
2379,720,195.7712902,80,489.9848435,63.2169945,37.65600431,43.8771571,,,,
2380,750,283.4696592,80,451.7528692,63.8150272,37.26616797,43.7637025,,,,
2381,672,241.7909283,72,587.8644056,58.17908246,37.00521621,70.02746386,,,,
2382,674,256.4596519,72,550.5729562,61.33493499,37.88304125,63.53904209,,,,
2383,714,195.6898891,72,539.5843089,63.91272254,36.96387558,65.16847424,,,,
2384,661,274.8596043,72,490.9922226,60.76058885,36.42079523,58.53051646,,,,
2385,644,327.52465,72,537.8871555,61.3050971,36.85552783,51.05236286,,,,
2386,725,290.4665774,72,536.0626861,63.98984437,37.72705545,47.83014443,,,,
2387,701,352.1952713,72,522.5309045,63.45860681,38.22560385,51.45354385,,,,
2388,710,300.1894533,72,553.5119785,61.55771595,38.26881721,52.92497017,,,,
2389,756,298.701997,72,445.034545,62.73531723,36.80250424,47.63484488,,,,
2390,714,370.5372295,72,536.9188454,61.96580394,37.70198504,49.18189698,,,,
2391,676,259.0922426,64,538.2866126,61.9713875,36.15978909,84.42795506,,,,
2392,608,323.4847883,64,468.6394917,60.63462866,35.03141385,77.60802719,,,,
2393,688,258.511068,64,553.1875189,64.18824499,37.29089882,79.05388552,,,,
2394,737,355.8961344,64,539.4215588,62.13075041,36.87894583,74.38387923,,,,
2395,736,393.2318995,64,517.1551961,62.65885876,37.77243834,70.79402416,,,,
2396,693,331.0450844,64,534.7853856,62.78856156,35.32029587,70.14415124,,,,
